offer_id,customer_id,campaign_id,product_name,lead_source,decile_group,loan_amount,interest_rate
OFFER-04582,CUST-E75B0A44,CMP-006,Personal Loan,Partner_Referral,7,8000,11.49
OFFER-04583,CUST-E75B8E9E,CMP-006,Personal Loan,Partner_Referral,7,15000,9.49
OFFER-04584,CUST-E75C1F42,CMP-006,Personal Loan,Cold_Bought_List,4,5000,16.99
OFFER-04585,CUST-E761D26E,CMP-008,Signature Credit Card,Partner_Referral,10,10000,11.99
OFFER-04586,CUST-E76DBE34,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04587,CUST-E77C91DC,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-04588,CUST-E799DD46,CMP-002,Personal Loan,Cold_Bought_List,2,3000,24.99
OFFER-04589,CUST-E799DD46,CMP-003,Personal Loan,Cold_Bought_List,1,3000,24.99
OFFER-04590,CUST-E79F0BC6,CMP-002,Personal Loan,Organic_Web_Form,5,8000,12.49
OFFER-04591,CUST-E7B5DB21,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.99
OFFER-04592,CUST-E7BA8396,CMP-003,Personal Loan,Organic_Web_Form,10,30000,6.49
OFFER-04593,CUST-E7BF89EE,CMP-006,Personal Loan,Cold_Bought_List,2,3000,16.99
OFFER-04594,CUST-E7C1EE8D,CMP-008,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-04595,CUST-E7C51EEF,CMP-001,Signature Credit Card,Partner_Referral,10,10000,11.99
OFFER-04596,CUST-E7CDD992,CMP-002,Signature Credit Card,Cold_Bought_List,1,500,27.99
OFFER-04597,CUST-E7D07078,CMP-009,Signature Credit Card,Cold_Bought_List,1,2000,21.99
OFFER-04598,CUST-E7DBF412,CMP-008,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04599,CUST-E7F8F85C,CMP-010,Personal Loan,Partner_Referral,7,12000,8.49
OFFER-04600,CUST-E81EBE31,CMP-002,Signature Credit Card,Cold_Bought_List,4,3000,18.99
OFFER-04601,CUST-E81EBE31,CMP-009,Signature Credit Card,Partner_Referral,7,7500,14.99
OFFER-04602,CUST-E83E5988,CMP-006,Personal Loan,Cold_Bought_List,1,1500,27.99
OFFER-04603,CUST-E83E88F5,CMP-002,Personal Loan,Cold_Bought_List,2,3000,21.99
OFFER-04604,CUST-E846079D,CMP-007,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-04605,CUST-E871B3E2,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-04606,CUST-E8750070,CMP-003,Personal Loan,Cold_Bought_List,1,5000,22.0
OFFER-04607,CUST-E8772C4F,CMP-003,Signature Credit Card,Partner_Referral,8,18000,8.79
OFFER-04608,CUST-E890951B,CMP-003,Personal Loan,Organic_Web_Form,4,6000,12.5
OFFER-04609,CUST-E8B240BB,CMP-010,Personal Loan,Partner_Referral,10,25000,5.99
OFFER-04610,CUST-E8D2A0FF,CMP-001,Personal Loan,Organic_Web_Form,9,25000,13.5
OFFER-04611,CUST-E8D2A0FF,CMP-009,Personal Loan,Cold_Bought_List,1,2500,24.99
OFFER-04612,CUST-E8D61BF1,CMP-005,Signature Credit Card,Organic_Web_Form,9,7500,14.99
OFFER-04613,CUST-E8E566BA,CMP-002,Signature Credit Card,Cold_Bought_List,4,2000,17.99
OFFER-04614,CUST-E8E566BA,CMP-003,Personal Loan,Cold_Bought_List,1,2000,29.99
OFFER-04615,CUST-E8F13DF0,CMP-001,Signature Credit Card,Organic_Web_Form,10,7500,14.99
OFFER-04616,CUST-E9137239,CMP-007,Personal Loan,Cold_Bought_List,2,5000,14.0
OFFER-04617,CUST-E916C742,CMP-006,Personal Loan,Cold_Bought_List,2,3000,22.99
OFFER-04618,CUST-E91ECAE0,CMP-006,Personal Loan,Partner_Referral,4,15000,12.5
OFFER-04619,CUST-E9222C4A,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-04620,CUST-E94BECB3,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-04621,CUST-E95AE7C1,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04622,CUST-E968288D,CMP-001,Personal Loan,Partner_Referral,9,30000,6.99
OFFER-04623,CUST-E96DDD00,CMP-009,Personal Loan,Organic_Web_Form,5,12000,9.49
OFFER-04624,CUST-E97043A6,CMP-007,Personal Loan,Cold_Bought_List,2,8000,20.0
OFFER-04625,CUST-E970A47C,CMP-001,Signature Credit Card,Organic_Web_Form,4,4000,16.99
OFFER-04626,CUST-E97862A5,CMP-001,Signature Credit Card,Partner_Referral,9,7500,10.99
OFFER-04627,CUST-E9924F9A,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-04628,CUST-E9A1B291,CMP-001,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04629,CUST-E9A202FF,CMP-005,Signature Credit Card,Organic_Web_Form,9,7500,14.99
OFFER-04630,CUST-E9ABBA37,CMP-002,Personal Loan,Partner_Referral,7,20000,10.49
OFFER-04631,CUST-E9ABBA37,CMP-009,Signature Credit Card,Partner_Referral,10,7500,10.99
OFFER-04632,CUST-E9CCA928,CMP-002,Signature Credit Card,Cold_Bought_List,7,10000,13.99
OFFER-04633,CUST-E9CCA928,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-04634,CUST-E9D1230D,CMP-002,Signature Credit Card,Partner_Referral,7,6000,11.99
OFFER-04635,CUST-E9D1230D,CMP-003,Signature Credit Card,Partner_Referral,10,3000,10.99
OFFER-04636,CUST-E9DF34F8,CMP-005,Signature Credit Card,Cold_Bought_List,1,2500,24.99
OFFER-04637,CUST-E9DFE286,CMP-002,Personal Loan,Partner_Referral,7,12000,9.99
OFFER-04638,CUST-E9ED69EF,CMP-002,Signature Credit Card,Organic_Web_Form,5,6000,15.99
OFFER-04639,CUST-E9EF9F9C,CMP-002,Signature Credit Card,Partner_Referral,5,3000,14.99
OFFER-04640,CUST-E9EF9F9C,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04641,CUST-E9FE870A,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-04642,CUST-EA04DA9F,CMP-003,Personal Loan,Organic_Web_Form,8,7000,9.49
OFFER-04643,CUST-EA1C334D,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,9.99
OFFER-04644,CUST-EA28D601,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-04645,CUST-EA332738,CMP-001,Signature Credit Card,Cold_Bought_List,4,1500,20.49
OFFER-04646,CUST-EA4A037F,CMP-006,Personal Loan,Partner_Referral,4,8000,12.49
OFFER-04647,CUST-EA4B6D98,CMP-003,Personal Loan,Cold_Bought_List,1,5000,21.5
OFFER-04648,CUST-EA5BA501,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,18.99
OFFER-04649,CUST-EA5E05B4,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.75
OFFER-04650,CUST-EA60392C,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,15.49
OFFER-04651,CUST-EA6512AE,CMP-005,Personal Loan,Cold_Bought_List,4,20000,16.99
OFFER-04652,CUST-EA689CFD,CMP-001,Personal Loan,Organic_Web_Form,9,25000,6.99
OFFER-04653,CUST-EA696D8A,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-04654,CUST-EA696D8A,CMP-008,Signature Credit Card,Cold_Bought_List,4,1000,21.99
OFFER-04655,CUST-EA8296C4,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04656,CUST-EA8D7D5C,CMP-003,Personal Loan,Partner_Referral,7,12000,9.49
OFFER-04657,CUST-EA93381E,CMP-003,Personal Loan,Organic_Web_Form,8,12000,8.25
OFFER-04658,CUST-EAAE90C0,CMP-002,Signature Credit Card,Partner_Referral,7,7500,15.99
OFFER-04659,CUST-EAB85772,CMP-006,Personal Loan,Cold_Bought_List,2,3000,17.99
OFFER-04660,CUST-EABAC3CB,CMP-009,Signature Credit Card,Organic_Web_Form,10,10000,5.99
OFFER-04661,CUST-EAC06DF0,CMP-009,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-04662,CUST-EAD1F23E,CMP-003,Personal Loan,Cold_Bought_List,1,1000,29.99
OFFER-04663,CUST-EAD43DBD,CMP-009,Personal Loan,Cold_Bought_List,1,3000,22.0
OFFER-04664,CUST-EAD7766A,CMP-006,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-04665,CUST-EB07E951,CMP-003,Signature Credit Card,Organic_Web_Form,7,7500,11.49
OFFER-04666,CUST-EB427E7D,CMP-001,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-04667,CUST-EB59BD68,CMP-008,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-04668,CUST-EB60CC3E,CMP-007,Personal Loan,Cold_Bought_List,2,8000,11.5
OFFER-04669,CUST-EB6B749D,CMP-003,Signature Credit Card,Cold_Bought_List,5,4000,16.99
OFFER-04670,CUST-EB6B749D,CMP-009,Personal Loan,Partner_Referral,10,30000,5.99
OFFER-04671,CUST-EB92BAF5,CMP-002,Personal Loan,Organic_Web_Form,7,8000,9.49
OFFER-04672,CUST-EB9E099E,CMP-008,Personal Loan,Organic_Web_Form,7,8000,9.49
OFFER-04673,CUST-EBA77FBB,CMP-004,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-04674,CUST-EBA77FBB,CMP-005,Signature Credit Card,Partner_Referral,5,500,21.99
OFFER-04675,CUST-EBB3A9C7,CMP-003,Signature Credit Card,Partner_Referral,5,2000,18.49
OFFER-04676,CUST-EBBA7112,CMP-003,Personal Loan,Organic_Web_Form,8,8000,7.99
OFFER-04677,CUST-EBBF3824,CMP-001,Signature Credit Card,Organic_Web_Form,7,3000,16.99
OFFER-04678,CUST-EBBF3824,CMP-007,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-04679,CUST-EBCC2AF4,CMP-006,Personal Loan,Organic_Web_Form,9,30000,6.99
OFFER-04680,CUST-EBD882FE,CMP-006,Personal Loan,Organic_Web_Form,4,7500,12.99
OFFER-04681,CUST-EBE8333E,CMP-003,Signature Credit Card,Cold_Bought_List,2,1500,24.99
OFFER-04682,CUST-EBFD1695,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-04683,CUST-EC0247BA,CMP-003,Personal Loan,Cold_Bought_List,1,2000,24.99
OFFER-04684,CUST-EC0964BF,CMP-003,Personal Loan,Organic_Web_Form,8,30000,7.99
OFFER-04685,CUST-EC16B961,CMP-005,Signature Credit Card,Organic_Web_Form,9,1000,14.99
OFFER-04686,CUST-EC1CE239,CMP-001,Signature Credit Card,Cold_Bought_List,4,1000,18.49
OFFER-04687,CUST-EC364FD6,CMP-002,Signature Credit Card,Organic_Web_Form,5,2500,17.99
OFFER-04688,CUST-EC364FD6,CMP-005,Signature Credit Card,Organic_Web_Form,5,5000,17.99
OFFER-04689,CUST-EC41C0A1,CMP-004,Signature Credit Card,Partner_Referral,9,1000,14.99
OFFER-04690,CUST-EC41C0A1,CMP-005,Signature Credit Card,Cold_Bought_List,1,2000,19.99
OFFER-04691,CUST-EC60D464,CMP-003,Personal Loan,Partner_Referral,10,30000,6.99
OFFER-04692,CUST-EC72529B,CMP-002,Personal Loan,Partner_Referral,8,12000,7.99
OFFER-04693,CUST-EC766F5E,CMP-010,Signature Credit Card,Partner_Referral,7,12000,10.49
OFFER-04694,CUST-EC7A993B,CMP-006,Personal Loan,Partner_Referral,9,30000,6.99
OFFER-04695,CUST-EC9B604C,CMP-005,Signature Credit Card,Organic_Web_Form,7,3000,12.99
OFFER-04696,CUST-ECAA3C9E,CMP-003,Personal Loan,Organic_Web_Form,8,20000,6.99
OFFER-04697,CUST-ED0C0435,CMP-002,Signature Credit Card,Cold_Bought_List,2,2500,18.0
OFFER-04698,CUST-ED0E3632,CMP-007,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04699,CUST-ED290F6B,CMP-003,Signature Credit Card,Partner_Referral,10,7500,5.99
OFFER-04700,CUST-ED2BCD4A,CMP-009,Personal Loan,Organic_Web_Form,5,5000,10.49
OFFER-04701,CUST-ED45BB2A,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04702,CUST-ED5604A6,CMP-006,Personal Loan,Partner_Referral,4,12000,9.49
OFFER-04703,CUST-ED656BEA,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,23.99
OFFER-04704,CUST-ED6BAE0D,CMP-001,Signature Credit Card,Cold_Bought_List,5,5000,17.99
OFFER-04705,CUST-ED6BAE0D,CMP-005,Signature Credit Card,Cold_Bought_List,5,5000,17.99
OFFER-04706,CUST-ED8644EB,CMP-006,Personal Loan,Partner_Referral,10,30000,6.99
OFFER-04707,CUST-ED98FDF5,CMP-003,Signature Credit Card,Partner_Referral,5,2000,17.49
OFFER-04708,CUST-EDADA1B9,CMP-001,Signature Credit Card,Organic_Web_Form,5,8000,16.99
OFFER-04709,CUST-EDB8D5B8,CMP-003,Signature Credit Card,Cold_Bought_List,1,4000,21.99
OFFER-04710,CUST-EDBA4634,CMP-003,Personal Loan,Partner_Referral,10,30000,6.99
OFFER-04711,CUST-EDBA4634,CMP-009,Personal Loan,Partner_Referral,10,25000,5.99
OFFER-04712,CUST-EDC24551,CMP-003,Personal Loan,Organic_Web_Form,7,20000,6.99
OFFER-04713,CUST-EDE54744,CMP-002,Personal Loan,Cold_Bought_List,8,20000,15.0
OFFER-04714,CUST-EDE6A0A4,CMP-002,Personal Loan,Organic_Web_Form,5,8000,10.49
OFFER-04715,CUST-EDF1320A,CMP-003,Signature Credit Card,Organic_Web_Form,5,3000,17.99
OFFER-04716,CUST-EDF8DFE8,CMP-001,Signature Credit Card,Organic_Web_Form,8,7500,12.99
OFFER-04717,CUST-EE0001F8,CMP-001,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-04718,CUST-EE0001F8,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04719,CUST-EE18D727,CMP-003,Signature Credit Card,Cold_Bought_List,3,2000,22.99
OFFER-04720,CUST-EE2BD411,CMP-003,Signature Credit Card,Cold_Bought_List,10,5000,15.49
OFFER-04721,CUST-EE2DB8F0,CMP-007,Personal Loan,Cold_Bought_List,2,5000,19.99
OFFER-04722,CUST-EE337D88,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04723,CUST-EE3CAEC4,CMP-002,Signature Credit Card,Partner_Referral,7,7500,14.99
OFFER-04724,CUST-EE3FBF5D,CMP-002,Signature Credit Card,Organic_Web_Form,7,7500,12.99
OFFER-04725,CUST-EE44EA94,CMP-002,Signature Credit Card,Partner_Referral,10,7500,5.99
OFFER-04726,CUST-EE489F26,CMP-001,Personal Loan,Organic_Web_Form,8,12000,9.0
OFFER-04727,CUST-EE49584E,CMP-003,Signature Credit Card,Partner_Referral,10,10000,9.99
OFFER-04728,CUST-EE53D7C0,CMP-002,Signature Credit Card,Partner_Referral,8,6000,13.49
OFFER-04729,CUST-EE74B048,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04730,CUST-EE7D7A73,CMP-003,Personal Loan,Organic_Web_Form,10,30000,6.99
OFFER-04731,CUST-EE831E05,CMP-002,Signature Credit Card,Organic_Web_Form,10,7500,14.99
OFFER-04732,CUST-EEA95586,CMP-009,Signature Credit Card,Organic_Web_Form,5,2000,16.99
OFFER-04733,CUST-EEADB613,CMP-006,Personal Loan,Cold_Bought_List,1,5000,16.5
OFFER-04734,CUST-EEC32C9E,CMP-006,Personal Loan,Partner_Referral,4,8000,14.99
OFFER-04735,CUST-EEC9C302,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04736,CUST-EECBD7B8,CMP-001,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-04737,CUST-EECBD7B8,CMP-007,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-04738,CUST-EEDE8B34,CMP-008,Personal Loan,Organic_Web_Form,7,12000,15.0
OFFER-04739,CUST-EEF5D133,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-04740,CUST-EEFEC764,CMP-003,Signature Credit Card,Organic_Web_Form,4,3000,16.99
OFFER-04741,CUST-EF011367,CMP-003,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-04742,CUST-EF13EA35,CMP-009,Personal Loan,Organic_Web_Form,10,25000,6.0
OFFER-04743,CUST-EF403429,CMP-006,Signature Credit Card,Organic_Web_Form,4,6000,16.49
OFFER-04744,CUST-EF74EAED,CMP-001,Signature Credit Card,Cold_Bought_List,3,2500,19.99
OFFER-04745,CUST-EF74EAED,CMP-003,Signature Credit Card,Cold_Bought_List,3,2500,19.99
OFFER-04746,CUST-EF78505F,CMP-002,Personal Loan,Organic_Web_Form,5,8000,12.49
OFFER-04747,CUST-EF7D0A84,CMP-002,Signature Credit Card,Cold_Bought_List,2,3000,21.99
OFFER-04748,CUST-EF7D0A84,CMP-003,Personal Loan,Cold_Bought_List,1,1000,24.99
OFFER-04749,CUST-EF824D9D,CMP-002,Signature Credit Card,Organic_Web_Form,7,7500,12.99
OFFER-04750,CUST-EF8BA028,CMP-009,Personal Loan,Partner_Referral,10,25000,5.99
OFFER-04751,CUST-EF9E1158,CMP-001,Signature Credit Card,Partner_Referral,9,7500,6.99
OFFER-04752,CUST-EFD4D82F,CMP-002,Personal Loan,Partner_Referral,5,12000,10.5
OFFER-04753,CUST-EFDF24C3,CMP-003,Personal Loan,Organic_Web_Form,10,20000,11.5
OFFER-04754,CUST-EFE32F59,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-04755,CUST-EFEDA8C9,CMP-003,Personal Loan,Organic_Web_Form,7,25000,6.99
OFFER-04756,CUST-EFEE38F1,CMP-001,Signature Credit Card,Organic_Web_Form,10,15000,10.49
OFFER-04757,CUST-EFFB5177,CMP-007,Personal Loan,Cold_Bought_List,2,5000,12.5
OFFER-04758,CUST-EFFFC78B,CMP-002,Personal Loan,Cold_Bought_List,2,5000,16.99
OFFER-04759,CUST-F00E905C,CMP-007,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04760,CUST-F0153EF6,CMP-002,Personal Loan,Organic_Web_Form,7,5000,9.49
OFFER-04761,CUST-F01ADA51,CMP-002,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-04762,CUST-F01B10EB,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-04763,CUST-F02576A4,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04764,CUST-F02CC7AE,CMP-002,Personal Loan,Organic_Web_Form,10,25000,5.99
OFFER-04765,CUST-F030D440,CMP-009,Signature Credit Card,Partner_Referral,10,7500,14.99
OFFER-04766,CUST-F030E57C,CMP-002,Personal Loan,Organic_Web_Form,7,12000,8.49
OFFER-04767,CUST-F030E57C,CMP-009,Personal Loan,Organic_Web_Form,4,8000,12.49
OFFER-04768,CUST-F03C3925,CMP-002,Personal Loan,Organic_Web_Form,5,12000,10.49
OFFER-04769,CUST-F06A5451,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-04770,CUST-F06BC564,CMP-008,Signature Credit Card,Organic_Web_Form,4,1500,16.99
OFFER-04771,CUST-F06DBCCD,CMP-008,Signature Credit Card,Organic_Web_Form,8,10000,12.99
OFFER-04772,CUST-F07C1B75,CMP-002,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-04773,CUST-F082C9FB,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-04774,CUST-F08BE6DC,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,21.99
OFFER-04775,CUST-F0A143AF,CMP-009,Personal Loan,Cold_Bought_List,1,5000,14.0
OFFER-04776,CUST-F0AD6FB4,CMP-005,Signature Credit Card,Partner_Referral,9,1000,14.5
OFFER-04777,CUST-F0B67070,CMP-003,Personal Loan,Organic_Web_Form,4,8000,11.5
OFFER-04778,CUST-F0BD0099,CMP-002,Signature Credit Card,Organic_Web_Form,7,3500,14.99
OFFER-04779,CUST-F0D34DDC,CMP-005,Signature Credit Card,Partner_Referral,4,1000,21.99
OFFER-04780,CUST-F0D95856,CMP-006,Personal Loan,Partner_Referral,4,6000,11.49
OFFER-04781,CUST-F11465A3,CMP-005,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-04782,CUST-F144FDC6,CMP-002,Signature Credit Card,Cold_Bought_List,1,1000,22.0
OFFER-04783,CUST-F14B212F,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.99
OFFER-04784,CUST-F157D179,CMP-006,Personal Loan,Organic_Web_Form,4,5000,12.99
OFFER-04785,CUST-F158F7FF,CMP-002,Personal Loan,Organic_Web_Form,10,30000,6.99
OFFER-04786,CUST-F1596179,CMP-003,Signature Credit Card,Partner_Referral,10,7500,12.5
OFFER-04787,CUST-F1596179,CMP-009,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04788,CUST-F16E9A8E,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-04789,CUST-F1744492,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-04790,CUST-F17BEB27,CMP-003,Signature Credit Card,Partner_Referral,7,3000,13.49
OFFER-04791,CUST-F18529D6,CMP-003,Signature Credit Card,Cold_Bought_List,2,3000,21.99
OFFER-04792,CUST-F18F2F5C,CMP-002,Personal Loan,Organic_Web_Form,4,7000,17.99
OFFER-04793,CUST-F18F2F5C,CMP-008,Personal Loan,Cold_Bought_List,4,5000,15.49
OFFER-04794,CUST-F1AC1A7A,CMP-005,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04795,CUST-F1AFAF47,CMP-005,Signature Credit Card,Organic_Web_Form,9,7500,14.99
OFFER-04796,CUST-F1B55EF5,CMP-001,Signature Credit Card,Cold_Bought_List,4,500,21.99
OFFER-04797,CUST-F1B6EFD3,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,20.49
OFFER-04798,CUST-F1C82CD0,CMP-004,Personal Loan,Cold_Bought_List,1,3000,24.99
OFFER-04799,CUST-F1F35D91,CMP-002,Signature Credit Card,Partner_Referral,7,7500,11.99
OFFER-04800,CUST-F1F831C1,CMP-002,Personal Loan,Organic_Web_Form,2,8000,12.99
OFFER-04801,CUST-F1F831C1,CMP-003,Personal Loan,Organic_Web_Form,4,8000,12.99
OFFER-04802,CUST-F1F831C1,CMP-004,Personal Loan,Organic_Web_Form,2,8000,12.99
OFFER-04803,CUST-F202530E,CMP-006,Personal Loan,Partner_Referral,4,8000,14.49
OFFER-04804,CUST-F22613DC,CMP-001,Personal Loan,Organic_Web_Form,10,30000,6.49
OFFER-04805,CUST-F22C72A8,CMP-002,Signature Credit Card,Partner_Referral,6,4000,17.99
OFFER-04806,CUST-F24EE4DD,CMP-003,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-04807,CUST-F24EE4DD,CMP-009,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04808,CUST-F24EE4DD,CMP-010,Signature Credit Card,Cold_Bought_List,3,2000,22.99
OFFER-04809,CUST-F25933C0,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-04810,CUST-F2612FDC,CMP-001,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-04811,CUST-F266D29E,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04812,CUST-F26A93CA,CMP-002,Personal Loan,Cold_Bought_List,7,6000,12.49
OFFER-04813,CUST-F2752319,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,19.99
OFFER-04814,CUST-F289B5B2,CMP-007,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04815,CUST-F29414D9,CMP-003,Personal Loan,Organic_Web_Form,5,12000,9.99
OFFER-04816,CUST-F29EF466,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,17.99
OFFER-04817,CUST-F2A65E03,CMP-006,Personal Loan,Partner_Referral,4,8000,12.49
OFFER-04818,CUST-F2C5AC72,CMP-001,Signature Credit Card,Organic_Web_Form,10,12000,12.99
OFFER-04819,CUST-F2C5AC72,CMP-007,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-04820,CUST-F2D2C5D0,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,17.99
OFFER-04821,CUST-F2D2C5D0,CMP-007,Signature Credit Card,Organic_Web_Form,7,5000,10.99
OFFER-04822,CUST-F2E05824,CMP-009,Personal Loan,Organic_Web_Form,10,25000,5.99
OFFER-04823,CUST-F2F96679,CMP-002,Personal Loan,Organic_Web_Form,8,12000,9.49
OFFER-04824,CUST-F30D67A1,CMP-008,Signature Credit Card,Organic_Web_Form,8,8000,13.99
OFFER-04825,CUST-F30F9E0A,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-04826,CUST-F327C152,CMP-006,Personal Loan,Cold_Bought_List,1,3000,22.99
OFFER-04827,CUST-F327FD00,CMP-001,Signature Credit Card,Cold_Bought_List,4,1000,20.49
OFFER-04828,CUST-F32CDD05,CMP-006,Personal Loan,Partner_Referral,9,15000,7.99
OFFER-04829,CUST-F32F0BDB,CMP-002,Signature Credit Card,Cold_Bought_List,2,1500,21.99
OFFER-04830,CUST-F32F0BDB,CMP-009,Personal Loan,Partner_Referral,7,8000,9.49
OFFER-04831,CUST-F35BC416,CMP-006,Personal Loan,Partner_Referral,4,8000,12.49
OFFER-04832,CUST-F35F61D8,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,24.99
OFFER-04833,CUST-F3746254,CMP-010,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-04834,CUST-F38C3C2A,CMP-006,Personal Loan,Partner_Referral,9,20000,11.99
OFFER-04835,CUST-F38E90EE,CMP-001,Personal Loan,Organic_Web_Form,10,30000,6.5
OFFER-04836,CUST-F3A28ED4,CMP-009,Personal Loan,Cold_Bought_List,1,3000,17.5
OFFER-04837,CUST-F3B3B489,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.49
OFFER-04838,CUST-F3B6E7F9,CMP-006,Personal Loan,Partner_Referral,9,12000,6.99
OFFER-04839,CUST-F3B7673F,CMP-001,Personal Loan,Cold_Bought_List,1,3000,18.0
OFFER-04840,CUST-F3BE2651,CMP-003,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-04841,CUST-F3D63250,CMP-006,Personal Loan,Organic_Web_Form,10,15000,7.5
OFFER-04842,CUST-F3E8E4F1,CMP-008,Personal Loan,Cold_Bought_List,3,5000,14.99
OFFER-04843,CUST-F3FFFC9A,CMP-002,Signature Credit Card,Cold_Bought_List,4,1500,18.49
OFFER-04844,CUST-F40CF11C,CMP-006,Signature Credit Card,Organic_Web_Form,7,6000,13.99
OFFER-04845,CUST-F41A965C,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-04846,CUST-F41A965C,CMP-008,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-04847,CUST-F421F47A,CMP-003,Personal Loan,Organic_Web_Form,4,8000,14.5
OFFER-04848,CUST-F43EA9BB,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-04849,CUST-F43EA9BB,CMP-008,Signature Credit Card,Cold_Bought_List,1,1000,21.99
OFFER-04850,CUST-F4520438,CMP-002,Personal Loan,Organic_Web_Form,5,5000,12.49
OFFER-04851,CUST-F4520438,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-04852,CUST-F4520438,CMP-008,Personal Loan,Organic_Web_Form,10,25000,6.49
